County Name,Date,Year,Month,Day,Hour,PM2.5,PM10,NO2,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),wind_speed_100m (km/h),Average Traffic Density
Cook,2020-01-12,2020,1,12,22,9.7,23.0,13.0,-0.6,89,0.0,22.3,
Cook,2020-01-12,2020,1,12,23,5.3,22.0,15.0,-0.5,90,0.0,20.5,
Cook,2020-01-13,2020,1,13,0,8.4,22.0,14.1,-0.3,89,0.0,21.5,
Cook,2020-01-13,2020,1,13,1,5.6,20.0,10.9,-0.2,90,0.0,24.7,
Cook,2020-01-13,2020,1,13,2,6.7,21.0,8.6,-0.1,89,0.0,23.7,
Cook,2020-01-13,2020,1,13,3,6.2,16.0,11.9,-0.2,90,0.0,24.2,
Cook,2020-01-13,2020,1,13,4,3.7,21.0,13.0,-0.3,90,0.0,25.9,
Cook,2020-01-13,2020,1,13,5,6.9,21.0,16.9,-0.3,90,0.0,27.7,
Cook,2020-01-13,2020,1,13,6,4.2,20.0,16.9,0.0,90,0.0,23.7,
Cook,2020-01-13,2020,1,13,7,9.0,23.0,17.2,-0.2,90,0.0,22.1,
Cook,2020-01-13,2020,1,13,8,6.2,17.0,21.4,-0.3,90,0.0,20.4,
Cook,2020-01-13,2020,1,13,9,9.4,25.0,13.1,0.0,82,0.0,17.1,
Cook,2020-01-13,2020,1,13,10,8.5,21.0,17.2,0.3,74,0.0,15.6,
Cook,2020-01-13,2020,1,13,11,7.8,24.0,22.9,0.6,72,0.0,11.6,
Cook,2020-01-13,2020,1,13,12,4.2,29.0,22.2,0.7,71,0.0,12.7,
Cook,2020-01-13,2020,1,13,13,10.4,39.0,23.4,1.0,71,0.0,14.5,
Cook,2020-01-13,2020,1,13,14,9.5,39.0,25.1,1.2,71,0.0,13.0,
Cook,2020-01-13,2020,1,13,15,8.8,38.0,24.5,1.4,71,0.0,12.3,
Cook,2020-01-13,2020,1,13,16,10.5,33.0,24.9,1.3,72,0.0,12.3,
Cook,2020-01-13,2020,1,13,17,4.2,21.0,22.9,0.4,81,0.0,15.3,
Cook,2020-01-13,2020,1,13,18,15.4,28.0,20.8,-0.0,84,0.0,15.3,
Cook,2020-01-13,2020,1,13,19,9.6,28.0,18.9,0.4,82,0.0,16.0,
Cook,2020-01-13,2020,1,13,20,8.7,26.0,16.7,0.5,82,0.0,17.2,
Cook,2020-01-13,2020,1,13,21,10.5,20.0,16.0,0.6,84,0.0,21.4,
Cook,2020-01-13,2020,1,13,22,10.6,22.0,19.9,0.4,88,0.0,25.9,
Cook,2020-01-13,2020,1,13,23,9.9,22.0,16.1,0.3,89,0.0,31.8,
Cook,2020-01-14,2020,1,14,0,9.7,24.0,16.1,0.2,89,0.0,28.0,
Cook,2020-01-14,2020,1,14,1,9.7,27.0,13.3,-0.2,90,0.0,24.6,
Cook,2020-01-14,2020,1,14,2,14.1,24.0,16.0,-0.1,90,0.0,25.7,
Cook,2020-01-14,2020,1,14,3,11.6,26.0,19.0,-0.6,92,0.0,26.8,
Cook,2020-01-14,2020,1,14,4,10.6,28.0,19.3,-0.3,92,0.0,23.7,
Cook,2020-01-14,2020,1,14,5,14.7,28.0,19.5,0.4,92,0.0,23.0,
Cook,2020-01-14,2020,1,14,6,10.0,34.0,18.4,0.8,93,0.0,21.7,
Cook,2020-01-14,2020,1,14,7,7.6,34.0,19.2,1.5,93,0.0,23.4,
Cook,2020-01-14,2020,1,14,8,23.8,36.0,19.7,1.7,94,0.0,21.8,
Cook,2020-01-14,2020,1,14,9,18.1,35.0,17.7,2.7,91,0.0,22.4,
Cook,2020-01-14,2020,1,14,10,17.2,26.0,16.5,3.7,89,0.0,25.5,
Cook,2020-01-14,2020,1,14,11,13.1,27.0,22.2,4.2,88,0.0,30.1,
Cook,2020-01-14,2020,1,14,12,13.3,39.0,21.8,4.8,83,0.0,35.6,
Cook,2020-01-14,2020,1,14,13,13.7,41.666666666666664,18.6,5.5,77,0.0,37.4,
Cook,2020-01-14,2020,1,14,14,6.9,44.333333333333336,18.9,6.3,73,0.0,36.3,
Cook,2020-01-14,2020,1,14,15,13.4,47.0,24.7,6.4,72,0.0,35.2,
Cook,2020-01-14,2020,1,14,16,10.3,30.0,29.1,5.5,73,0.0,33.2,
Cook,2020-01-14,2020,1,14,17,10.1,19.0,30.3,3.6,76,0.0,32.4,
Cook,2020-01-14,2020,1,14,18,17.3,17.0,29.9,1.0,94,0.0,25.1,
Cook,2020-01-14,2020,1,14,19,10.0,24.0,29.0,0.2,95,0.0,22.0,
Cook,2020-01-14,2020,1,14,20,13.3,28.0,23.9,-0.8,96,0.0,19.7,
Cook,2020-01-14,2020,1,14,21,14.4,28.0,24.6,-1.3,96,0.0,19.9,
Cook,2020-01-14,2020,1,14,22,9.4,29.0,25.5,-1.8,95,0.0,18.8,
Cook,2020-01-14,2020,1,14,23,13.3,21.0,24.6,-2.4,94,0.0,16.8,
Cook,2020-01-15,2020,1,15,0,14.2,23.0,25.3,-2.6,95,0.0,18.1,
Cook,2020-01-15,2020,1,15,1,8.8,26.0,28.8,-2.5,95,0.0,19.6,
Cook,2020-01-15,2020,1,15,2,12.2,25.0,28.3,-2.0,95,0.0,11.2,
Cook,2020-01-15,2020,1,15,3,19.2,30.0,24.4,-2.3,95,0.0,11.8,
Cook,2020-01-15,2020,1,15,4,16.8,33.0,20.6,-2.7,95,0.0,14.2,
Cook,2020-01-15,2020,1,15,5,20.3,36.0,17.2,-1.1,94,0.0,20.5,
Cook,2020-01-15,2020,1,15,6,19.7,40.0,19.2,-0.6,94,0.0,18.0,
Cook,2020-01-15,2020,1,15,7,21.8,41.0,18.1,-0.4,96,0.0,22.3,
Cook,2020-01-15,2020,1,15,8,18.9,38.0,16.9,-0.4,97,0.0,16.9,
Cook,2020-01-15,2020,1,15,9,23.2,34.0,21.2,-0.0,97,0.0,19.4,
Cook,2020-01-15,2020,1,15,10,19.5,42.0,22.5,0.6,96,0.1,20.9,
Cook,2020-01-15,2020,1,15,11,22.2,44.0,21.4,1.0,96,0.1,16.6,
Cook,2020-01-15,2020,1,15,12,24.1,43.0,20.7,1.5,94,0.3,9.4,
Cook,2020-01-15,2020,1,15,13,21.4,45.0,18.4,1.7,93,0.1,6.6,
Cook,2020-01-15,2020,1,15,14,21.6,39.0,20.8,2.0,93,0.1,9.7,
Cook,2020-01-15,2020,1,15,15,34.0,42.0,19.1,2.1,93,0.0,15.0,
Cook,2020-01-15,2020,1,15,16,19.5,37.0,21.1,2.1,93,0.0,15.9,
Cook,2020-01-15,2020,1,15,17,13.2,20.0,21.9,1.5,95,0.0,22.1,
Cook,2020-01-15,2020,1,15,18,8.3,20.0,18.8,0.4,94,0.0,20.7,
Cook,2020-01-15,2020,1,15,19,11.7,14.0,15.8,1.0,93,0.0,20.1,
Cook,2020-01-15,2020,1,15,20,12.4,27.0,11.4,0.7,93,0.0,23.9,
Cook,2020-01-15,2020,1,15,21,11.8,28.0,7.9,1.0,92,0.0,29.1,
Cook,2020-01-15,2020,1,15,22,12.2,28.0,5.5,0.7,89,0.0,33.6,
Cook,2020-01-15,2020,1,15,23,5.9,22.0,3.9,-0.2,84,0.0,35.5,
Cook,2020-01-16,2020,1,16,0,10.7,20.0,3.3,-1.1,79,0.0,36.6,
Cook,2020-01-16,2020,1,16,1,12.2,26.0,3.5,-1.8,75,0.0,35.8,
Cook,2020-01-16,2020,1,16,2,15.4,23.0,3.8,-2.4,71,0.0,34.8,
Cook,2020-01-16,2020,1,16,3,9.8,31.0,3.9,-3.5,71,0.0,34.9,
Cook,2020-01-16,2020,1,16,4,10.7,31.0,5.5,-4.2,69,0.0,36.0,
Cook,2020-01-16,2020,1,16,5,11.8,35.0,7.4,-5.7,65,0.0,35.8,
Cook,2020-01-16,2020,1,16,6,10.8,36.0,12.3,-5.3,70,0.0,29.4,
Cook,2020-01-16,2020,1,16,7,16.9,37.0,12.4,-6.9,68,0.0,32.0,
Cook,2020-01-16,2020,1,16,8,18.4,39.0,11.7,-7.8,62,0.0,31.4,
Cook,2020-01-16,2020,1,16,9,16.8,41.0,8.1,-7.9,56,0.0,29.4,
Cook,2020-01-16,2020,1,16,10,15.0,41.0,9.1,-7.1,52,0.0,30.8,
Cook,2020-01-16,2020,1,16,11,9.0,51.0,9.8,-6.2,50,0.0,28.5,
Cook,2020-01-16,2020,1,16,12,9.3,40.0,10.1,-5.2,49,0.0,23.2,
Cook,2020-01-16,2020,1,16,13,5.4,41.0,11.4,-4.5,47,0.0,20.0,
Cook,2020-01-16,2020,1,16,14,2.9,34.0,12.5,-4.2,46,0.0,20.3,
Cook,2020-01-16,2020,1,16,15,3.5,37.0,14.2,-4.3,45,0.0,19.2,
Cook,2020-01-16,2020,1,16,16,5.9,23.0,18.9,-4.7,44,0.0,19.6,
Cook,2020-01-16,2020,1,16,17,2.7,26.0,21.1,-5.7,49,0.0,22.0,
Cook,2020-01-16,2020,1,16,18,6.9,22.0,20.6,-6.3,54,0.0,21.1,
Cook,2020-01-16,2020,1,16,19,5.2,24.0,25.6,-7.0,52,0.0,21.0,
Cook,2020-01-16,2020,1,16,20,0.6,22.0,24.7,-7.5,57,0.0,18.7,
Cook,2020-01-16,2020,1,16,21,0.8,13.0,12.4,-7.9,63,0.0,17.6,
Cook,2020-01-16,2020,1,16,22,3.7,16.0,14.8,-8.0,69,0.0,18.1,
Cook,2020-01-16,2020,1,16,23,5.2,15.0,29.1,-7.7,76,0.0,18.2,
Cook,2020-01-17,2020,1,17,0,5.6,17.0,32.3,-7.3,72,0.0,15.9,
Cook,2020-01-17,2020,1,17,1,6.6,28.0,33.3,-7.0,72,0.0,16.2,
Cook,2020-01-17,2020,1,17,2,4.0,23.0,32.5,-6.2,78,0.0,16.8,
Cook,2020-01-17,2020,1,17,3,7.8,11.0,16.6,-5.1,74,0.0,14.1,
Cook,2020-01-17,2020,1,17,4,7.0,18.0,21.2,-4.6,74,0.0,15.1,
Cook,2020-01-17,2020,1,17,5,7.0,16.0,28.1,-3.8,70,0.0,18.7,
Cook,2020-01-17,2020,1,17,6,7.0,12.0,28.7,-3.1,72,0.0,20.4,
Cook,2020-01-17,2020,1,17,7,6.6,21.0,23.5,-3.2,73,0.0,21.9,
Cook,2020-01-17,2020,1,17,8,7.8,12.0,22.7,-3.5,73,0.0,25.3,
Cook,2020-01-17,2020,1,17,9,3.5,15.0,23.4,-3.9,71,0.0,25.4,
Cook,2020-01-17,2020,1,17,10,1.4,33.0,20.1,-3.7,64,0.0,28.1,
Cook,2020-01-17,2020,1,17,11,5.3,14.0,18.6,-3.2,58,0.0,26.0,
Cook,2020-01-17,2020,1,17,12,3.1,17.0,9.8,-2.6,58,0.0,26.3,
Cook,2020-01-17,2020,1,17,13,1.8,16.0,11.2,-2.0,53,0.0,28.6,
Cook,2020-01-17,2020,1,17,14,4.3,19.0,10.9,-1.8,51,0.0,30.0,
Cook,2020-01-17,2020,1,17,15,1.2,16.0,13.0,-1.6,52,0.0,30.0,
Cook,2020-01-17,2020,1,17,16,-1.9,18.0,17.7,-1.6,56,0.1,32.0,
Cook,2020-01-17,2020,1,17,17,-2.2,21.0,18.0,-1.7,62,0.3,34.1,
Cook,2020-01-17,2020,1,17,18,8.1,31.0,13.3,-2.4,81,1.2,35.1,
Cook,2020-01-17,2020,1,17,19,5.4,17.0,10.4,-2.5,83,1.0,38.2,
Cook,2020-01-17,2020,1,17,20,9.2,15.0,8.7,-2.3,82,0.7,47.2,
Cook,2020-01-17,2020,1,17,21,4.8,20.0,7.8,-2.4,84,1.1,52.1,
Cook,2020-01-17,2020,1,17,22,3.5,18.0,8.0,-2.3,85,1.2,53.5,
Cook,2020-01-17,2020,1,17,23,4.5,17.0,11.8,-2.2,86,0.7,51.9,
Cook,2020-01-18,2020,1,18,0,4.1,15.0,7.3,-1.6,83,0.2,45.7,
Cook,2020-01-18,2020,1,18,1,1.2,22.0,11.2,-1.2,82,0.0,41.1,
Cook,2020-01-18,2020,1,18,2,5.3,31.0,12.6,-0.7,82,1.3,37.1,
Cook,2020-01-18,2020,1,18,3,4.5,20.0,13.1,-0.3,85,2.0,30.4,
Cook,2020-01-18,2020,1,18,4,2.3,11.0,16.6,-0.0,91,2.2,33.6,
Cook,2020-01-18,2020,1,18,5,1.6,8.0,18.5,0.8,91,1.1,37.4,
Cook,2020-01-18,2020,1,18,6,0.7,12.0,17.4,1.2,91,0.4,36.4,
Cook,2020-01-18,2020,1,18,7,-0.7,13.0,16.8,1.7,92,0.1,36.1,
Cook,2020-01-18,2020,1,18,8,3.6,11.0,17.3,2.2,93,0.1,38.7,
Cook,2020-01-18,2020,1,18,9,2.8,8.0,13.8,2.4,94,0.1,40.1,
Cook,2020-01-18,2020,1,18,10,-0.7,15.0,6.5,1.8,96,0.5,40.9,
Cook,2020-01-18,2020,1,18,11,1.9,17.0,8.5,1.7,91,0.4,43.1,
Cook,2020-01-18,2020,1,18,12,1.2,11.0,12.2,2.1,88,0.1,46.1,
Cook,2020-01-18,2020,1,18,13,0.1,12.0,11.9,1.7,88,0.0,46.4,
Cook,2020-01-18,2020,1,18,14,4.2,12.0,7.6,1.4,84,0.0,51.4,
Cook,2020-01-18,2020,1,18,15,10.0,16.0,8.8,-2.2,86,0.0,55.4,
Cook,2020-01-18,2020,1,18,16,13.8,13.0,10.0,-4.5,80,0.0,60.0,
Cook,2020-01-18,2020,1,18,17,9.1,40.0,13.0,-7.4,75,0.0,58.8,
Cook,2020-01-18,2020,1,18,18,9.1,47.0,11.2,-8.8,73,0.0,49.6,
Cook,2020-01-18,2020,1,18,19,7.6,42.0,9.4,-9.5,67,0.0,51.0,
Cook,2020-01-18,2020,1,18,20,6.6,41.0,10.4,-10.2,62,0.0,52.1,
Cook,2020-01-18,2020,1,18,21,8.2,46.0,8.9,-11.0,59,0.0,51.2,
Cook,2020-01-18,2020,1,18,22,5.4,49.0,8.0,-12.1,57,0.0,51.8,
Cook,2020-01-18,2020,1,18,23,2.7,34.0,7.3,-13.0,57,0.0,50.8,
Cook,2020-01-19,2020,1,19,0,2.8,26.0,7.5,-14.0,58,0.0,50.8,
Cook,2020-01-19,2020,1,19,1,2.2,25.0,6.6,-14.9,59,0.0,49.7,
Cook,2020-01-19,2020,1,19,2,3.4,22.0,8.2,-15.4,58,0.0,47.5,
Cook,2020-01-19,2020,1,19,3,3.6,25.0,6.8,-15.6,59,0.0,42.5,
Cook,2020-01-19,2020,1,19,4,2.8,20.0,8.2,-15.6,60,0.0,37.5,
Cook,2020-01-19,2020,1,19,5,0.5,27.0,6.4,-15.7,61,0.0,36.5,
Cook,2020-01-19,2020,1,19,6,3.2,33.0,8.9,-16.2,60,0.0,36.5,
Cook,2020-01-19,2020,1,19,7,3.2,19.0,10.5,-16.2,61,0.0,33.2,
Cook,2020-01-19,2020,1,19,8,1.4,22.0,11.6,-15.8,60,0.0,33.1,
Cook,2020-01-19,2020,1,19,9,5.1,23.0,12.2,-14.8,58,0.0,32.8,
Cook,2020-01-19,2020,1,19,10,6.9,18.0,12.7,-13.3,55,0.0,31.9,
Cook,2020-01-19,2020,1,19,11,4.2,17.0,9.5,-11.4,53,0.0,31.6,
Cook,2020-01-19,2020,1,19,12,4.1,26.0,11.1,-9.7,52,0.0,30.1,
Cook,2020-01-19,2020,1,19,13,5.8,24.0,14.0,-8.2,53,0.0,31.2,
Cook,2020-01-19,2020,1,19,14,6.6,23.0,13.6,-7.5,55,0.0,31.5,
Cook,2020-01-19,2020,1,19,15,3.3,18.0,19.7,-6.4,55,0.0,31.0,
Cook,2020-01-19,2020,1,19,16,8.8,22.0,24.7,-6.4,59,0.0,32.8,
Cook,2020-01-19,2020,1,19,17,7.7,17.0,20.8,-6.6,65,0.0,36.2,
Cook,2020-01-19,2020,1,19,18,8.7,23.0,30.5,-7.9,70,0.0,33.7,
Cook,2020-01-19,2020,1,19,19,7.2,16.0,31.7,-8.0,72,0.0,33.7,
Cook,2020-01-19,2020,1,19,20,5.4,18.0,31.3,-7.8,74,0.0,33.4,
Cook,2020-01-19,2020,1,19,21,7.4,21.0,36.6,-7.0,73,0.0,32.3,
Cook,2020-01-19,2020,1,19,22,9.5,22.0,32.9,-6.5,74,0.0,30.6,
Cook,2020-01-19,2020,1,19,23,8.1,22.0,28.4,-6.2,74,0.0,29.9,
Cook,2020-01-20,2020,1,20,0,5.1,20.0,23.1,-6.0,73,0.0,27.2,
Cook,2020-01-20,2020,1,20,1,2.1,21.0,18.6,-6.0,73,0.0,27.4,
Cook,2020-01-20,2020,1,20,2,2.9,17.0,15.0,-6.0,74,0.0,30.0,
Cook,2020-01-20,2020,1,20,3,5.6,15.0,17.1,-5.9,75,0.0,29.9,
Cook,2020-01-20,2020,1,20,4,2.5,16.0,19.4,-6.0,78,0.0,25.0,
Cook,2020-01-20,2020,1,20,5,4.1,17.0,28.7,-6.3,80,0.0,25.4,
Cook,2020-01-20,2020,1,20,6,6.6,23.0,26.2,-4.4,90,0.0,22.2,
Cook,2020-01-20,2020,1,20,7,6.4,53.0,23.9,-4.9,91,0.1,23.8,
Cook,2020-01-20,2020,1,20,8,6.2,39.0,29.6,-4.8,89,0.1,23.6,
Cook,2020-01-20,2020,1,20,9,6.0,37.0,28.4,-3.8,86,0.1,20.8,
Cook,2020-01-20,2020,1,20,10,7.4,34.0,26.0,-2.5,80,0.0,21.4,
Cook,2020-01-20,2020,1,20,11,4.0,35.0,20.0,-1.7,73,0.0,23.2,
Cook,2020-01-20,2020,1,20,12,14.3,37.0,14.4,-1.5,74,0.0,25.2,
Cook,2020-01-20,2020,1,20,13,9.3,47.0,14.4,-1.8,74,0.0,22.0,
Cook,2020-01-20,2020,1,20,14,5.0,56.0,19.5,-1.9,71,0.0,19.4,
Cook,2020-01-20,2020,1,20,15,2.3,55.0,19.5,-2.0,68,0.0,18.4,
Cook,2020-01-20,2020,1,20,16,3.4,11.0,17.9,-2.7,72,0.0,21.4,
Cook,2020-01-20,2020,1,20,17,2.9,9.0,20.5,-3.9,76,0.0,23.0,
Cook,2020-01-20,2020,1,20,18,6.3,10.0,26.2,-3.7,79,0.0,19.9,
Cook,2020-01-20,2020,1,20,19,7.0,11.0,28.7,-3.7,78,0.0,17.3,
Cook,2020-01-20,2020,1,20,20,7.2,11.0,28.6,-4.6,81,0.0,18.2,
Cook,2020-01-20,2020,1,20,21,5.2,12.0,27.9,-5.5,83,0.0,22.0,
Cook,2020-01-20,2020,1,20,22,11.1,23.0,28.1,-6.7,82,0.0,19.7,
Cook,2020-01-20,2020,1,20,23,9.2,19.0,35.2,-7.4,82,0.0,19.1,
Cook,2020-01-21,2020,1,21,0,6.7,26.0,38.6,-7.8,80,0.0,21.0,
Cook,2020-01-21,2020,1,21,1,10.1,28.0,42.9,-8.1,77,0.0,18.4,
Cook,2020-01-21,2020,1,21,2,14.0,19.0,39.4,-8.3,76,0.0,17.2,
Cook,2020-01-21,2020,1,21,3,13.0,33.0,42.0,-8.4,76,0.0,17.6,
Cook,2020-01-21,2020,1,21,4,14.6,31.0,39.9,-8.6,77,0.0,19.0,
Cook,2020-01-21,2020,1,21,5,17.0,28.0,38.8,-8.8,79,0.0,18.1,
Cook,2020-01-21,2020,1,21,6,13.7,35.0,45.1,-10.0,81,0.0,15.7,
Cook,2020-01-21,2020,1,21,7,11.3,36.0,48.8,-9.1,80,0.0,15.5,
Cook,2020-01-21,2020,1,21,8,17.3,50.0,48.8,-8.0,76,0.0,18.4,
Cook,2020-01-21,2020,1,21,9,14.6,61.0,45.3,-6.1,67,0.0,15.6,
Cook,2020-01-21,2020,1,21,10,15.3,44.0,26.8,-4.1,61,0.0,14.9,
Cook,2020-01-21,2020,1,21,11,13.5,41.0,24.1,-2.4,56,0.0,18.1,
Cook,2020-01-21,2020,1,21,12,1.5,41.0,20.0,-1.3,57,0.0,20.6,
Cook,2020-01-21,2020,1,21,13,2.0,49.0,13.6,-0.6,56,0.0,22.9,
Cook,2020-01-21,2020,1,21,14,9.9,33.0,12.7,-0.2,55,0.0,23.8,
Cook,2020-01-21,2020,1,21,15,4.8,40.0,15.2,-0.1,55,0.0,23.1,
Cook,2020-01-21,2020,1,21,16,3.7,26.0,17.9,-0.7,59,0.0,22.8,
Cook,2020-01-21,2020,1,21,17,4.5,29.0,21.5,-2.6,62,0.0,24.8,
Cook,2020-01-21,2020,1,21,18,6.7,26.0,29.6,-4.2,76,0.0,24.7,
Cook,2020-01-21,2020,1,21,19,4.6,23.0,31.7,-4.2,77,0.0,29.7,
Cook,2020-01-21,2020,1,21,20,5.1,21.0,24.5,-4.4,77,0.0,31.4,
Cook,2020-01-21,2020,1,21,21,12.1,16.0,19.4,-4.4,78,0.0,31.8,
Cook,2020-01-21,2020,1,21,22,8.9,19.0,18.4,-4.3,77,0.0,35.0,
Cook,2020-01-21,2020,1,21,23,12.8,19.0,17.6,-4.3,77,0.0,37.0,
Cook,2020-01-22,2020,1,22,0,13.7,17.0,8.8,-4.6,77,0.0,38.3,
Cook,2020-01-22,2020,1,22,1,11.6,29.0,17.4,-5.0,77,0.0,39.4,
Cook,2020-01-22,2020,1,22,2,11.8,15.0,15.8,-5.3,76,0.0,37.1,
Cook,2020-01-22,2020,1,22,3,11.0,22.0,17.0,-5.3,75,0.0,37.1,
Cook,2020-01-22,2020,1,22,4,9.3,27.0,20.1,-5.4,74,0.0,38.2,
Cook,2020-01-22,2020,1,22,5,10.7,26.0,20.7,-5.2,72,0.0,38.4,
Cook,2020-01-22,2020,1,22,6,14.5,23.0,24.1,-4.9,72,0.0,36.1,
Cook,2020-01-22,2020,1,22,7,10.2,25.0,23.7,-4.6,71,0.0,36.1,
Cook,2020-01-22,2020,1,22,8,12.6,25.0,13.0,-4.1,68,0.0,35.3,
Cook,2020-01-22,2020,1,22,9,17.3,26.0,21.0,-3.0,63,0.0,33.7,
Cook,2020-01-22,2020,1,22,10,8.9,30.0,19.5,-1.6,56,0.0,33.6,
Cook,2020-01-22,2020,1,22,11,15.8,36.0,15.6,-0.2,52,0.0,35.5,
Cook,2020-01-22,2020,1,22,12,9.8,42.0,13.4,0.8,51,0.0,34.3,
Cook,2020-01-22,2020,1,22,13,9.8,52.0,15.7,1.5,49,0.0,31.6,
Cook,2020-01-22,2020,1,22,14,11.5,40.0,16.5,2.1,48,0.0,29.7,
Cook,2020-01-22,2020,1,22,15,10.7,33.0,17.4,2.1,51,0.0,30.1,
Cook,2020-01-22,2020,1,22,16,6.8,26.0,15.8,1.5,53,0.0,30.9,
Cook,2020-01-22,2020,1,22,17,7.4,25.0,16.6,1.1,53,0.0,32.6,
Cook,2020-01-22,2020,1,22,18,8.4,21.0,17.0,-0.8,64,0.0,33.7,
Cook,2020-01-22,2020,1,22,19,9.2,23.0,15.8,-0.9,62,0.0,34.7,
Cook,2020-01-22,2020,1,22,20,7.2,19.0,13.8,-0.9,59,0.0,33.8,
Cook,2020-01-22,2020,1,22,21,6.4,27.0,14.6,-0.9,57,0.0,31.1,
Cook,2020-01-22,2020,1,22,22,7.8,18.0,12.6,-0.9,55,0.0,32.2,
Cook,2020-01-22,2020,1,22,23,5.2,18.0,13.5,-0.8,55,0.0,33.1,
Cook,2020-01-23,2020,1,23,0,5.5,22.0,11.4,-0.8,54,0.0,31.9,
Cook,2020-01-23,2020,1,23,1,4.3,34.0,9.5,-1.0,61,0.1,31.4,
Cook,2020-01-23,2020,1,23,2,7.5,18.0,9.5,-1.4,74,0.3,28.0,
Cook,2020-01-23,2020,1,23,3,7.4,19.0,12.4,-1.3,79,0.2,28.3,
Cook,2020-01-23,2020,1,23,4,7.0,23.0,17.1,-1.2,83,0.2,28.5,
Cook,2020-01-23,2020,1,23,5,10.2,18.0,16.5,-1.1,86,0.2,27.4,
Cook,2020-01-23,2020,1,23,6,7.0,23.0,20.5,-1.0,90,0.4,26.4,
Cook,2020-01-23,2020,1,23,7,9.0,22.0,24.3,-0.9,90,0.3,25.2,
Cook,2020-01-23,2020,1,23,8,11.7,25.0,22.2,-0.7,91,0.4,25.6,
Cook,2020-01-23,2020,1,23,9,12.0,26.0,22.2,-0.4,90,0.4,26.4,
Cook,2020-01-23,2020,1,23,10,9.9,22.0,20.8,0.1,89,0.3,25.7,
Cook,2020-01-23,2020,1,23,11,11.1,18.0,23.9,0.5,88,0.4,23.6,
Cook,2020-01-23,2020,1,23,12,8.3,18.0,18.9,0.5,86,0.3,21.7,
Cook,2020-01-23,2020,1,23,13,9.5,16.0,19.8,0.4,87,0.3,22.0,
Cook,2020-01-23,2020,1,23,14,7.0,18.0,23.2,0.5,87,0.2,22.0,
Cook,2020-01-23,2020,1,23,15,6.2,18.0,26.6,0.7,88,0.2,21.9,
Cook,2020-01-23,2020,1,23,16,6.8,25.0,29.2,0.6,90,0.3,21.3,
Cook,2020-01-23,2020,1,23,17,6.8,17.0,30.6,0.6,90,0.2,20.2,
Cook,2020-01-23,2020,1,23,18,6.2,25.0,32.0,0.6,93,0.1,22.9,
Cook,2020-01-23,2020,1,23,19,8.8,24.0,33.5,0.7,94,0.3,22.7,
Cook,2020-01-23,2020,1,23,20,10.9,26.0,33.7,0.6,94,0.2,20.5,
Cook,2020-01-23,2020,1,23,21,8.1,23.0,30.2,0.7,92,0.2,22.7,
Cook,2020-01-23,2020,1,23,22,17.9,30.0,31.1,0.9,89,0.2,23.5,
Cook,2020-01-23,2020,1,23,23,11.9,18.0,24.7,0.8,89,0.5,24.9,
Cook,2020-01-24,2020,1,24,0,11.6,18.0,26.5,0.6,93,0.5,22.1,
Cook,2020-01-24,2020,1,24,1,14.5,25.0,18.3,0.6,94,0.4,23.7,
Cook,2020-01-24,2020,1,24,2,10.0,22.0,15.3,0.7,94,0.5,25.9,
Cook,2020-01-24,2020,1,24,3,15.3,17.0,16.2,0.9,94,0.5,28.8,
Cook,2020-01-24,2020,1,24,4,14.0,24.0,21.1,1.4,92,0.2,29.2,
Cook,2020-01-24,2020,1,24,5,11.4,26.0,21.5,1.4,92,0.3,28.1,
Cook,2020-01-24,2020,1,24,6,16.7,15.0,25.7,1.3,95,0.3,24.5,
Cook,2020-01-24,2020,1,24,7,21.9,23.0,27.3,1.5,94,0.1,22.6,
Cook,2020-01-24,2020,1,24,8,18.3,23.0,28.0,1.6,95,0.0,21.2,
Cook,2020-01-24,2020,1,24,9,22.0,26.0,27.6,1.9,95,0.0,19.5,
Cook,2020-01-24,2020,1,24,10,23.2,19.0,25.4,2.3,95,0.0,16.0,
Cook,2020-01-24,2020,1,24,11,18.5,33.0,26.5,2.8,95,0.1,12.0,
Cook,2020-01-24,2020,1,24,12,20.9,26.0,25.3,3.1,95,0.1,10.4,
Cook,2020-01-24,2020,1,24,13,16.9,23.0,26.4,3.2,96,0.1,7.7,
Cook,2020-01-24,2020,1,24,14,17.2,21.0,25.2,3.1,97,0.1,3.4,
Cook,2020-01-24,2020,1,24,15,15.2,30.0,27.5,2.9,98,0.4,3.7,
Cook,2020-01-24,2020,1,24,16,18.8,29.0,28.9,2.6,99,0.5,3.4,
Cook,2020-01-24,2020,1,24,17,14.0,28.0,26.5,2.1,100,1.0,3.3,
Cook,2020-01-24,2020,1,24,18,13.3,16.0,28.5,2.0,99,1.5,8.4,
Cook,2020-01-24,2020,1,24,19,6.5,14.0,30.9,2.7,98,1.2,14.1,
Cook,2020-01-24,2020,1,24,20,6.8,9.0,25.5,2.1,99,0.8,15.5,
Cook,2020-01-24,2020,1,24,21,5.2,11.0,21.3,1.1,100,0.8,19.6,
Cook,2020-01-24,2020,1,24,22,2.7,15.0,20.3,0.8,100,0.6,21.1,
Cook,2020-01-24,2020,1,24,23,4.9,23.0,20.5,0.7,99,0.7,21.9,
Cook,2020-01-25,2020,1,25,0,9.8,17.0,20.3,0.6,99,0.7,23.4,
