ID,SiteID,ObservationTimeUTC,Value
642185,36061NY09929,2024-11-02 04:00:00.000,11.78
642206,36061NY09929,2024-11-02 05:00:00.000,11.34
642227,36061NY09929,2024-11-02 06:00:00.000,46.14
642248,36061NY09929,2024-11-02 07:00:00.000,73.75
642269,36061NY09929,2024-11-02 08:00:00.000,93.63
642290,36061NY09929,2024-11-02 09:00:00.000,7.32
642311,36061NY09929,2024-11-02 10:00:00.000,3.59
642332,36061NY09929,2024-11-02 11:00:00.000,3.64
642353,36061NY09929,2024-11-02 12:00:00.000,5.29
642374,36061NY09929,2024-11-02 13:00:00.000,6.08
642395,36061NY09929,2024-11-02 14:00:00.000,5.84
642416,36061NY09929,2024-11-02 15:00:00.000,5.32
642435,36061NY09929,2024-11-02 16:00:00.000,6.33
642456,36061NY09929,2024-11-02 17:00:00.000,6.83
642474,36061NY09929,2024-11-02 18:00:00.000,8.66
642493,36061NY09929,2024-11-02 19:00:00.000,5.94
642514,36061NY09929,2024-11-02 20:00:00.000,5.57
642535,36061NY09929,2024-11-02 21:00:00.000,7.41
642556,36061NY09929,2024-11-02 22:00:00.000,9.31
642577,36061NY09929,2024-11-02 23:00:00.000,10.56
642598,36061NY09929,2024-11-03 00:00:00.000,10.03
642619,36061NY09929,2024-11-03 01:00:00.000,6.09
642640,36061NY09929,2024-11-03 02:00:00.000,4.98
642661,36061NY09929,2024-11-03 03:00:00.000,4.7
642682,36061NY09929,2024-11-03 04:00:00.000,4.19
642703,36061NY09929,2024-11-03 05:00:00.000,4.45
642724,36061NY09929,2024-11-03 06:00:00.000,3.14
642745,36061NY09929,2024-11-03 07:00:00.000,2.65
642766,36061NY09929,2024-11-03 08:00:00.000,3.53
642786,36061NY09929,2024-11-03 09:00:00.000,3.0
642807,36061NY09929,2024-11-03 10:00:00.000,3.18
642828,36061NY09929,2024-11-03 11:00:00.000,3.61
642849,36061NY09929,2024-11-03 12:00:00.000,3.84
642870,36061NY09929,2024-11-03 13:00:00.000,3.98
642891,36061NY09929,2024-11-03 14:00:00.000,4.35
642912,36061NY09929,2024-11-03 15:00:00.000,5.04
642931,36061NY09929,2024-11-03 16:00:00.000,6.18
642951,36061NY09929,2024-11-03 17:00:00.000,5.42
642970,36061NY09929,2024-11-03 18:00:00.000,5.94
642990,36061NY09929,2024-11-03 19:00:00.000,6.55
643009,36061NY09929,2024-11-03 20:00:00.000,5.28
643029,36061NY09929,2024-11-03 21:00:00.000,8.26
643050,36061NY09929,2024-11-03 22:00:00.000,6.78
643071,36061NY09929,2024-11-03 23:00:00.000,14.57
643092,36061NY09929,2024-11-04 00:00:00.000,9.09
643113,36061NY09929,2024-11-04 01:00:00.000,6.83
643134,36061NY09929,2024-11-04 02:00:00.000,7.62
643155,36061NY09929,2024-11-04 03:00:00.000,6.28
643176,36061NY09929,2024-11-04 04:00:00.000,5.56
643197,36061NY09929,2024-11-04 05:00:00.000,4.89
643218,36061NY09929,2024-11-04 06:00:00.000,4.1
643239,36061NY09929,2024-11-04 07:00:00.000,4.08
643260,36061NY09929,2024-11-04 08:00:00.000,4.24
643281,36061NY09929,2024-11-04 09:00:00.000,4.24
643302,36061NY09929,2024-11-04 10:00:00.000,4.92
643323,36061NY09929,2024-11-04 11:00:00.000,6.57
643344,36061NY09929,2024-11-04 12:00:00.000,6.26
643365,36061NY09929,2024-11-04 13:00:00.000,8.52
643386,36061NY09929,2024-11-04 14:00:00.000,14.64
643407,36061NY09929,2024-11-04 15:00:00.000,7.71
643428,36061NY09929,2024-11-04 16:00:00.000,6.49
643449,36061NY09929,2024-11-04 17:00:00.000,6.62
643470,36061NY09929,2024-11-04 18:00:00.000,6.46
643491,36061NY09929,2024-11-04 19:00:00.000,6.35
643512,36061NY09929,2024-11-04 20:00:00.000,6.36
643533,36061NY09929,2024-11-04 21:00:00.000,6.56
643554,36061NY09929,2024-11-04 22:00:00.000,7.91
643575,36061NY09929,2024-11-04 23:00:00.000,7.91
643596,36061NY09929,2024-11-05 00:00:00.000,6.78
643617,36061NY09929,2024-11-05 01:00:00.000,8.79
643638,36061NY09929,2024-11-05 02:00:00.000,7.38
643659,36061NY09929,2024-11-05 03:00:00.000,6.72
643680,36061NY09929,2024-11-05 04:00:00.000,5.51
643701,36061NY09929,2024-11-05 05:00:00.000,5.14
643722,36061NY09929,2024-11-05 06:00:00.000,5.35
643743,36061NY09929,2024-11-05 07:00:00.000,4.39
643764,36061NY09929,2024-11-05 08:00:00.000,4.69
643785,36061NY09929,2024-11-05 09:00:00.000,14.48
643806,36061NY09929,2024-11-05 10:00:00.000,14.31
643827,36061NY09929,2024-11-05 11:00:00.000,14.45
643848,36061NY09929,2024-11-05 12:00:00.000,16.78
643869,36061NY09929,2024-11-05 13:00:00.000,17.17
643890,36061NY09929,2024-11-05 14:00:00.000,16.97
643911,36061NY09929,2024-11-05 15:00:00.000,15.32
643932,36061NY09929,2024-11-05 16:00:00.000,11.55
643953,36061NY09929,2024-11-05 17:00:00.000,12.33
643974,36061NY09929,2024-11-05 18:00:00.000,16.93
643995,36061NY09929,2024-11-05 19:00:00.000,14.08
644016,36061NY09929,2024-11-05 20:00:00.000,12.38
644037,36061NY09929,2024-11-05 21:00:00.000,13.89
644058,36061NY09929,2024-11-05 22:00:00.000,14.67
644079,36061NY09929,2024-11-05 23:00:00.000,12.81
644100,36061NY09929,2024-11-06 00:00:00.000,11.96
644121,36061NY09929,2024-11-06 01:00:00.000,10.07
644142,36061NY09929,2024-11-06 02:00:00.000,7.95
644163,36061NY09929,2024-11-06 03:00:00.000,6.93
644184,36061NY09929,2024-11-06 04:00:00.000,6.56
644205,36061NY09929,2024-11-06 05:00:00.000,5.34
644226,36061NY09929,2024-11-06 06:00:00.000,3.69
644247,36061NY09929,2024-11-06 07:00:00.000,4.8
644266,36061NY09929,2024-11-06 08:00:00.000,4.98
644287,36061NY09929,2024-11-06 09:00:00.000,5.35
644308,36061NY09929,2024-11-06 10:00:00.000,4.77
644329,36061NY09929,2024-11-06 11:00:00.000,4.98
644350,36061NY09929,2024-11-06 12:00:00.000,5.25
644371,36061NY09929,2024-11-06 13:00:00.000,6.94
644392,36061NY09929,2024-11-06 14:00:00.000,6.83
644413,36061NY09929,2024-11-06 15:00:00.000,9.78
644434,36061NY09929,2024-11-06 16:00:00.000,11.45
644455,36061NY09929,2024-11-06 17:00:00.000,8.74
644476,36061NY09929,2024-11-06 18:00:00.000,13.48
644497,36061NY09929,2024-11-06 19:00:00.000,12.18
644516,36061NY09929,2024-11-06 20:00:00.000,16.11
644536,36061NY09929,2024-11-06 21:00:00.000,25.23
644557,36061NY09929,2024-11-06 22:00:00.000,14.22
644578,36061NY09929,2024-11-06 23:00:00.000,15.17
644599,36061NY09929,2024-11-07 00:00:00.000,12.14
644620,36061NY09929,2024-11-07 01:00:00.000,10.87
644641,36061NY09929,2024-11-07 02:00:00.000,10.0
644661,36061NY09929,2024-11-07 03:00:00.000,10.15
644682,36061NY09929,2024-11-07 04:00:00.000,11.04
644703,36061NY09929,2024-11-07 05:00:00.000,9.69
644724,36061NY09929,2024-11-07 06:00:00.000,8.16
644745,36061NY09929,2024-11-07 07:00:00.000,7.22
644766,36061NY09929,2024-11-07 08:00:00.000,5.76
644787,36061NY09929,2024-11-07 09:00:00.000,5.56
644808,36061NY09929,2024-11-07 10:00:00.000,6.14
644829,36061NY09929,2024-11-07 11:00:00.000,7.83
644850,36061NY09929,2024-11-07 12:00:00.000,9.69
644870,36061NY09929,2024-11-07 13:00:00.000,8.76
644890,36061NY09929,2024-11-07 14:00:00.000,9.08
644911,36061NY09929,2024-11-07 15:00:00.000,12.96
644932,36061NY09929,2024-11-07 16:00:00.000,9.08
644952,36061NY09929,2024-11-07 17:00:00.000,9.93
644973,36061NY09929,2024-11-07 18:00:00.000,9.93
644993,36061NY09929,2024-11-07 19:00:00.000,9.92
645013,36061NY09929,2024-11-07 20:00:00.000,8.78
645033,36061NY09929,2024-11-07 21:00:00.000,9.13
645053,36061NY09929,2024-11-07 22:00:00.000,8.63
645073,36061NY09929,2024-11-07 23:00:00.000,9.78
645093,36061NY09929,2024-11-08 00:00:00.000,7.08
645112,36061NY09929,2024-11-08 01:00:00.000,6.97
645132,36061NY09929,2024-11-08 02:00:00.000,5.42
645152,36061NY09929,2024-11-08 03:00:00.000,4.53
645172,36061NY09929,2024-11-08 04:00:00.000,5.09
645192,36061NY09929,2024-11-08 05:00:00.000,3.79
645212,36061NY09929,2024-11-08 06:00:00.000,3.65
645231,36061NY09929,2024-11-08 07:00:00.000,3.15
645250,36061NY09929,2024-11-08 08:00:00.000,3.28
645268,36061NY09929,2024-11-08 09:00:00.000,3.54
645286,36061NY09929,2024-11-08 10:00:00.000,3.83
645304,36061NY09929,2024-11-08 11:00:00.000,3.95
645323,36061NY09929,2024-11-08 12:00:00.000,5.0
645347,36061NY09929,2024-11-08 13:00:00.000,6.55
645367,36061NY09929,2024-11-08 14:00:00.000,7.37
645387,36061NY09929,2024-11-08 15:00:00.000,5.9
645407,36061NY09929,2024-11-08 16:00:00.000,5.88
645425,36061NY09929,2024-11-08 17:00:00.000,6.75
645443,36061NY09929,2024-11-08 18:00:00.000,7.42
645461,36061NY09929,2024-11-08 19:00:00.000,8.57
645479,36061NY09929,2024-11-08 20:00:00.000,5.76
645499,36061NY09929,2024-11-08 21:00:00.000,11.06
645519,36061NY09929,2024-11-08 22:00:00.000,6.87
645539,36061NY09929,2024-11-08 23:00:00.000,8.7
645559,36061NY09929,2024-11-09 00:00:00.000,8.37
645578,36061NY09929,2024-11-09 01:00:00.000,8.45
645597,36061NY09929,2024-11-09 02:00:00.000,8.07
645617,36061NY09929,2024-11-09 03:00:00.000,9.71
645637,36061NY09929,2024-11-09 04:00:00.000,10.31
645657,36061NY09929,2024-11-09 05:00:00.000,11.39
645677,36061NY09929,2024-11-09 06:00:00.000,17.63
645697,36061NY09929,2024-11-09 07:00:00.000,29.08
645717,36061NY09929,2024-11-09 08:00:00.000,33.47
645737,36061NY09929,2024-11-09 09:00:00.000,19.07
645757,36061NY09929,2024-11-09 10:00:00.000,22.4
645777,36061NY09929,2024-11-09 11:00:00.000,36.4
645797,36061NY09929,2024-11-09 12:00:00.000,35.65
645817,36061NY09929,2024-11-09 13:00:00.000,44.39
645837,36061NY09929,2024-11-09 14:00:00.000,45.08
645856,36061NY09929,2024-11-09 15:00:00.000,62.46
645876,36061NY09929,2024-11-09 16:00:00.000,52.17
645896,36061NY09929,2024-11-09 17:00:00.000,55.82
645916,36061NY09929,2024-11-09 18:00:00.000,49.11
645935,36061NY09929,2024-11-09 19:00:00.000,17.36
645949,36061NY09929,2024-11-09 20:00:00.000,20.26
645966,36061NY09929,2024-11-09 21:00:00.000,20.55
645986,36061NY09929,2024-11-09 22:00:00.000,16.75
646004,36061NY09929,2024-11-09 23:00:00.000,11.68
646022,36061NY09929,2024-11-10 00:00:00.000,12.72
646037,36061NY09929,2024-11-10 01:00:00.000,13.33
646055,36061NY09929,2024-11-10 02:00:00.000,26.97
646074,36061NY09929,2024-11-10 03:00:00.000,8.24
646094,36061NY09929,2024-11-10 04:00:00.000,5.71
646111,36061NY09929,2024-11-10 05:00:00.000,5.11
646131,36061NY09929,2024-11-10 06:00:00.000,4.95
646151,36061NY09929,2024-11-10 07:00:00.000,3.69
646171,36061NY09929,2024-11-10 08:00:00.000,3.52
646214,36061NY09929,2024-11-10 09:00:00.000,7.36
646234,36061NY09929,2024-11-10 10:00:00.000,7.69
646254,36061NY09929,2024-11-10 11:00:00.000,3.95
646274,36061NY09929,2024-11-10 12:00:00.000,7.53
646294,36061NY09929,2024-11-10 13:00:00.000,14.36
646314,36061NY09929,2024-11-10 14:00:00.000,8.76
646334,36061NY09929,2024-11-10 15:00:00.000,10.86
646364,36061NY09929,2024-11-10 16:00:00.000,7.45
646385,36061NY09929,2024-11-10 17:00:00.000,7.03
646406,36061NY09929,2024-11-10 18:00:00.000,7.3
646427,36061NY09929,2024-11-10 19:00:00.000,6.2
646448,36061NY09929,2024-11-10 20:00:00.000,6.6
646469,36061NY09929,2024-11-10 21:00:00.000,7.13
646490,36061NY09929,2024-11-10 22:00:00.000,8.68
646511,36061NY09929,2024-11-10 23:00:00.000,10.68
646532,36061NY09929,2024-11-11 00:00:00.000,14.04
646553,36061NY09929,2024-11-11 01:00:00.000,13.79
646574,36061NY09929,2024-11-11 02:00:00.000,12.01
646595,36061NY09929,2024-11-11 03:00:00.000,19.77
646616,36061NY09929,2024-11-11 04:00:00.000,10.25
646637,36061NY09929,2024-11-11 05:00:00.000,10.61
646658,36061NY09929,2024-11-11 06:00:00.000,9.99
646679,36061NY09929,2024-11-11 07:00:00.000,8.09
646700,36061NY09929,2024-11-11 08:00:00.000,6.15
646721,36061NY09929,2024-11-11 09:00:00.000,4.35
646742,36061NY09929,2024-11-11 10:00:00.000,4.6
646763,36061NY09929,2024-11-11 11:00:00.000,5.94
646784,36061NY09929,2024-11-11 12:00:00.000,5.34
646805,36061NY09929,2024-11-11 13:00:00.000,6.79
646826,36061NY09929,2024-11-11 14:00:00.000,8.66
646847,36061NY09929,2024-11-11 15:00:00.000,15.85
646868,36061NY09929,2024-11-11 16:00:00.000,11.15
646889,36061NY09929,2024-11-11 17:00:00.000,8.9
646910,36061NY09929,2024-11-11 18:00:00.000,14.77
646931,36061NY09929,2024-11-11 19:00:00.000,11.09
646952,36061NY09929,2024-11-11 20:00:00.000,9.2
646973,36061NY09929,2024-11-11 21:00:00.000,9.91
646994,36061NY09929,2024-11-11 22:00:00.000,9.05
647015,36061NY09929,2024-11-11 23:00:00.000,8.12
647036,36061NY09929,2024-11-12 00:00:00.000,7.38
647057,36061NY09929,2024-11-12 01:00:00.000,6.94
647078,36061NY09929,2024-11-12 02:00:00.000,8.43
647099,36061NY09929,2024-11-12 03:00:00.000,8.14
647120,36061NY09929,2024-11-12 04:00:00.000,6.19
647141,36061NY09929,2024-11-12 05:00:00.000,4.68
647162,36061NY09929,2024-11-12 06:00:00.000,4.53
647183,36061NY09929,2024-11-12 07:00:00.000,3.51
647204,36061NY09929,2024-11-12 08:00:00.000,2.66
647225,36061NY09929,2024-11-12 09:00:00.000,2.37
647246,36061NY09929,2024-11-12 10:00:00.000,2.61
647267,36061NY09929,2024-11-12 11:00:00.000,3.51
647288,36061NY09929,2024-11-12 12:00:00.000,3.9
647309,36061NY09929,2024-11-12 13:00:00.000,4.36
647330,36061NY09929,2024-11-12 14:00:00.000,6.16
647351,36061NY09929,2024-11-12 15:00:00.000,8.94
647372,36061NY09929,2024-11-12 16:00:00.000,6.05
647392,36061NY09929,2024-11-12 17:00:00.000,7.63
647413,36061NY09929,2024-11-12 18:00:00.000,9.56
647433,36061NY09929,2024-11-12 19:00:00.000,10.32
647453,36061NY09929,2024-11-12 20:00:00.000,15.41
647473,36061NY09929,2024-11-12 21:00:00.000,12.25
647493,36061NY09929,2024-11-12 22:00:00.000,7.45
647513,36061NY09929,2024-11-12 23:00:00.000,5.93
647533,36061NY09929,2024-11-13 00:00:00.000,4.99
647553,36061NY09929,2024-11-13 01:00:00.000,6.17
647573,36061NY09929,2024-11-13 02:00:00.000,4.88
647593,36061NY09929,2024-11-13 03:00:00.000,4.64
647614,36061NY09929,2024-11-13 04:00:00.000,3.75
647635,36061NY09929,2024-11-13 05:00:00.000,2.98
647655,36061NY09929,2024-11-13 06:00:00.000,2.83
647675,36061NY09929,2024-11-13 07:00:00.000,2.58
647696,36061NY09929,2024-11-13 08:00:00.000,2.73
647716,36061NY09929,2024-11-13 09:00:00.000,2.98
647736,36061NY09929,2024-11-13 10:00:00.000,2.9
647757,36061NY09929,2024-11-13 11:00:00.000,3.62
647777,36061NY09929,2024-11-13 12:00:00.000,3.58
647797,36061NY09929,2024-11-13 13:00:00.000,4.34
647817,36061NY09929,2024-11-13 14:00:00.000,4.49
647837,36061NY09929,2024-11-13 15:00:00.000,6.7
647857,36061NY09929,2024-11-13 16:00:00.000,6.08
647877,36061NY09929,2024-11-13 17:00:00.000,10.65
647896,36061NY09929,2024-11-13 18:00:00.000,7.18
647915,36061NY09929,2024-11-13 19:00:00.000,9.78
647935,36061NY09929,2024-11-13 20:00:00.000,7.23
647954,36061NY09929,2024-11-13 21:00:00.000,10.91
647974,36061NY09929,2024-11-13 22:00:00.000,7.3
647994,36061NY09929,2024-11-13 23:00:00.000,6.66
648013,36061NY09929,2024-11-14 00:00:00.000,7.47
648033,36061NY09929,2024-11-14 01:00:00.000,6.17
648044,36061NY09929,2024-11-14 02:00:00.000,6.82
648073,36061NY09929,2024-11-14 03:00:00.000,6.16
648093,36061NY09929,2024-11-14 04:00:00.000,6.02
648113,36061NY09929,2024-11-14 05:00:00.000,4.68
648133,36061NY09929,2024-11-14 06:00:00.000,3.61
648153,36061NY09929,2024-11-14 07:00:00.000,3.68
648172,36061NY09929,2024-11-14 08:00:00.000,3.77
648192,36061NY09929,2024-11-14 09:00:00.000,4.3
648212,36061NY09929,2024-11-14 10:00:00.000,4.4
648232,36061NY09929,2024-11-14 11:00:00.000,4.84
648252,36061NY09929,2024-11-14 12:00:00.000,5.7
648272,36061NY09929,2024-11-14 13:00:00.000,5.38
648293,36061NY09929,2024-11-14 14:00:00.000,6.31
648312,36061NY09929,2024-11-14 15:00:00.000,6.62
648332,36061NY09929,2024-11-14 16:00:00.000,8.62
648351,36061NY09929,2024-11-14 17:00:00.000,7.91
648371,36061NY09929,2024-11-14 18:00:00.000,10.66
648390,36061NY09929,2024-11-14 19:00:00.000,8.09
648410,36061NY09929,2024-11-14 20:00:00.000,8.5
648429,36061NY09929,2024-11-14 21:00:00.000,8.58
648449,36061NY09929,2024-11-14 22:00:00.000,8.37
648469,36061NY09929,2024-11-14 23:00:00.000,8.24
648489,36061NY09929,2024-11-15 00:00:00.000,8.7
648509,36061NY09929,2024-11-15 01:00:00.000,8.74
648529,36061NY09929,2024-11-15 02:00:00.000,7.99
648549,36061NY09929,2024-11-15 03:00:00.000,7.32
648569,36061NY09929,2024-11-15 04:00:00.000,11.4
648589,36061NY09929,2024-11-15 05:00:00.000,8.7
648618,36061NY09929,2024-11-15 06:00:00.000,4.13
648638,36061NY09929,2024-11-15 07:00:00.000,4.33
648658,36061NY09929,2024-11-15 08:00:00.000,5.27
648678,36061NY09929,2024-11-15 09:00:00.000,4.37
648698,36061NY09929,2024-11-15 10:00:00.000,3.98
648718,36061NY09929,2024-11-15 11:00:00.000,5.11
648738,36061NY09929,2024-11-15 12:00:00.000,5.24
648758,36061NY09929,2024-11-15 13:00:00.000,19.4
648778,36061NY09929,2024-11-15 14:00:00.000,8.03
648798,36061NY09929,2024-11-15 15:00:00.000,10.04
648818,36061NY09929,2024-11-15 16:00:00.000,16.41
648838,36061NY09929,2024-11-15 17:00:00.000,17.85
648858,36061NY09929,2024-11-15 18:00:00.000,18.23
648878,36061NY09929,2024-11-15 19:00:00.000,18.59
648897,36061NY09929,2024-11-15 20:00:00.000,9.37
648918,36061NY09929,2024-11-15 21:00:00.000,8.74
648938,36061NY09929,2024-11-15 22:00:00.000,8.6
648957,36061NY09929,2024-11-15 23:00:00.000,10.5
648978,36061NY09929,2024-11-16 00:00:00.000,12.09
648998,36061NY09929,2024-11-16 01:00:00.000,9.42
649018,36061NY09929,2024-11-16 02:00:00.000,8.59
649038,36061NY09929,2024-11-16 03:00:00.000,7.92
649058,36061NY09929,2024-11-16 04:00:00.000,6.23
649078,36061NY09929,2024-11-16 05:00:00.000,4.72
649098,36061NY09929,2024-11-16 06:00:00.000,4.16
649118,36061NY09929,2024-11-16 07:00:00.000,3.63
649138,36061NY09929,2024-11-16 08:00:00.000,4.61
649158,36061NY09929,2024-11-16 09:00:00.000,4.49
649178,36061NY09929,2024-11-16 10:00:00.000,4.61
649198,36061NY09929,2024-11-16 11:00:00.000,5.19
649218,36061NY09929,2024-11-16 12:00:00.000,4.9
649238,36061NY09929,2024-11-16 13:00:00.000,5.14
649258,36061NY09929,2024-11-16 14:00:00.000,5.72
649278,36061NY09929,2024-11-16 15:00:00.000,6.26
649298,36061NY09929,2024-11-16 16:00:00.000,8.8
649318,36061NY09929,2024-11-16 17:00:00.000,6.83
649338,36061NY09929,2024-11-16 18:00:00.000,7.5
649358,36061NY09929,2024-11-16 19:00:00.000,7.81
649378,36061NY09929,2024-11-16 20:00:00.000,10.03
649398,36061NY09929,2024-11-16 21:00:00.000,7.76
649418,36061NY09929,2024-11-16 22:00:00.000,8.54
649438,36061NY09929,2024-11-16 23:00:00.000,9.28
649458,36061NY09929,2024-11-17 00:00:00.000,10.38
649478,36061NY09929,2024-11-17 01:00:00.000,10.07
649498,36061NY09929,2024-11-17 02:00:00.000,7.88
649517,36061NY09929,2024-11-17 03:00:00.000,7.51
649536,36061NY09929,2024-11-17 04:00:00.000,7.39
649555,36061NY09929,2024-11-17 05:00:00.000,6.56
649574,36061NY09929,2024-11-17 06:00:00.000,6.04
649593,36061NY09929,2024-11-17 07:00:00.000,4.84
649612,36061NY09929,2024-11-17 08:00:00.000,7.39
649631,36061NY09929,2024-11-17 09:00:00.000,11.63
649650,36061NY09929,2024-11-17 10:00:00.000,6.41
649669,36061NY09929,2024-11-17 11:00:00.000,8.65
649688,36061NY09929,2024-11-17 12:00:00.000,6.34
649707,36061NY09929,2024-11-17 13:00:00.000,8.75
649726,36061NY09929,2024-11-17 14:00:00.000,21.99
649745,36061NY09929,2024-11-17 15:00:00.000,40.88
649764,36061NY09929,2024-11-17 16:00:00.000,29.05
649783,36061NY09929,2024-11-17 17:00:00.000,18.94
649802,36061NY09929,2024-11-17 18:00:00.000,25.46
649821,36061NY09929,2024-11-17 19:00:00.000,29.3
649840,36061NY09929,2024-11-17 20:00:00.000,21.14
649859,36061NY09929,2024-11-17 21:00:00.000,12.51
649878,36061NY09929,2024-11-17 22:00:00.000,12.12
649897,36061NY09929,2024-11-17 23:00:00.000,14.12
649916,36061NY09929,2024-11-18 00:00:00.000,10.65
649935,36061NY09929,2024-11-18 01:00:00.000,10.07
649953,36061NY09929,2024-11-18 02:00:00.000,8.74
649972,36061NY09929,2024-11-18 03:00:00.000,6.87
649991,36061NY09929,2024-11-18 04:00:00.000,6.74
650010,36061NY09929,2024-11-18 05:00:00.000,6.84
650029,36061NY09929,2024-11-18 06:00:00.000,7.06
650048,36061NY09929,2024-11-18 07:00:00.000,7.2
650067,36061NY09929,2024-11-18 08:00:00.000,6.82
650086,36061NY09929,2024-11-18 09:00:00.000,6.34
650105,36061NY09929,2024-11-18 10:00:00.000,6.56
650124,36061NY09929,2024-11-18 11:00:00.000,7.06
650143,36061NY09929,2024-11-18 12:00:00.000,7.51
650163,36061NY09929,2024-11-18 13:00:00.000,8.61
650182,36061NY09929,2024-11-18 14:00:00.000,9.71
650201,36061NY09929,2024-11-18 15:00:00.000,12.22
650219,36061NY09929,2024-11-18 16:00:00.000,10.78
650239,36061NY09929,2024-11-18 17:00:00.000,10.64
650258,36061NY09929,2024-11-18 18:00:00.000,11.22
650277,36061NY09929,2024-11-18 19:00:00.000,10.59
650296,36061NY09929,2024-11-18 20:00:00.000,10.22
650315,36061NY09929,2024-11-18 21:00:00.000,10.7
650334,36061NY09929,2024-11-18 22:00:00.000,10.84
650353,36061NY09929,2024-11-18 23:00:00.000,10.63
650372,36061NY09929,2024-11-19 00:00:00.000,11.49
650390,36061NY09929,2024-11-19 01:00:00.000,8.91
650409,36061NY09929,2024-11-19 02:00:00.000,7.65
650428,36061NY09929,2024-11-19 03:00:00.000,8.23
650447,36061NY09929,2024-11-19 04:00:00.000,8.97
650466,36061NY09929,2024-11-19 05:00:00.000,7.66
650485,36061NY09929,2024-11-19 06:00:00.000,5.27
650504,36061NY09929,2024-11-19 07:00:00.000,4.84
650523,36061NY09929,2024-11-19 08:00:00.000,6.39
650542,36061NY09929,2024-11-19 09:00:00.000,6.63
650561,36061NY09929,2024-11-19 10:00:00.000,6.73
650580,36061NY09929,2024-11-19 11:00:00.000,7.41
650599,36061NY09929,2024-11-19 12:00:00.000,9.51
650618,36061NY09929,2024-11-19 13:00:00.000,10.67
650637,36061NY09929,2024-11-19 14:00:00.000,7.52
650656,36061NY09929,2024-11-19 15:00:00.000,10.66
650666,36061NY09929,2024-11-19 16:00:00.000,7.61
650676,36061NY09929,2024-11-19 17:00:00.000,8.78
650714,36061NY09929,2024-11-19 18:00:00.000,11.62
650734,36061NY09929,2024-11-19 19:00:00.000,8.95
650754,36061NY09929,2024-11-19 20:00:00.000,8.96
650774,36061NY09929,2024-11-19 21:00:00.000,10.34
650794,36061NY09929,2024-11-19 22:00:00.000,9.73
650814,36061NY09929,2024-11-19 23:00:00.000,10.42
650834,36061NY09929,2024-11-20 00:00:00.000,10.43
650855,36061NY09929,2024-11-20 01:00:00.000,10.95
650876,36061NY09929,2024-11-20 02:00:00.000,10.7
650897,36061NY09929,2024-11-20 03:00:00.000,8.96
650918,36061NY09929,2024-11-20 04:00:00.000,10.23
650949,36061NY09929,2024-11-20 05:00:00.000,5.49
650960,36061NY09929,2024-11-20 06:00:00.000,7.96
650981,36061NY09929,2024-11-20 07:00:00.000,5.43
651002,36061NY09929,2024-11-20 08:00:00.000,5.8
651013,36061NY09929,2024-11-20 09:00:00.000,6.16
651024,36061NY09929,2024-11-20 10:00:00.000,7.04
651035,36061NY09929,2024-11-20 11:00:00.000,6.95
651086,36061NY09929,2024-11-20 12:00:00.000,8.18
651107,36061NY09929,2024-11-20 13:00:00.000,8.96
651128,36061NY09929,2024-11-20 14:00:00.000,9.62
651149,36061NY09929,2024-11-20 15:00:00.000,11.8
651169,36061NY09929,2024-11-20 16:00:00.000,12.95
651189,36061NY09929,2024-11-20 17:00:00.000,16.05
651215,36061NY09929,2024-11-20 18:00:00.000,16.24
651232,36061NY09929,2024-11-20 19:00:00.000,15.19
651254,36061NY09929,2024-11-20 20:00:00.000,13.03
651276,36061NY09929,2024-11-20 21:00:00.000,12.31
651298,36061NY09929,2024-11-20 22:00:00.000,12.14
651320,36061NY09929,2024-11-20 23:00:00.000,14.15
651342,36061NY09929,2024-11-21 00:00:00.000,12.62
651364,36061NY09929,2024-11-21 01:00:00.000,11.39
651386,36061NY09929,2024-11-21 02:00:00.000,9.01
651408,36061NY09929,2024-11-21 03:00:00.000,6.86
651430,36061NY09929,2024-11-21 04:00:00.000,5.53
651452,36061NY09929,2024-11-21 05:00:00.000,4.28
651474,36061NY09929,2024-11-21 06:00:00.000,4.33
651496,36061NY09929,2024-11-21 07:00:00.000,4.57
651518,36061NY09929,2024-11-21 08:00:00.000,4.67
651540,36061NY09929,2024-11-21 09:00:00.000,3.99
651561,36061NY09929,2024-11-21 10:00:00.000,4.37
651583,36061NY09929,2024-11-21 11:00:00.000,3.88
651603,36061NY09929,2024-11-21 12:00:00.000,3.93
651624,36061NY09929,2024-11-21 13:00:00.000,3.98
651645,36061NY09929,2024-11-21 14:00:00.000,4.53
651667,36061NY09929,2024-11-21 15:00:00.000,13.71
651689,36061NY09929,2024-11-21 16:00:00.000,6.4
651711,36061NY09929,2024-11-21 17:00:00.000,7.59
651730,36061NY09929,2024-11-21 18:00:00.000,12.48
651751,36061NY09929,2024-11-21 19:00:00.000,8.7
651772,36061NY09929,2024-11-21 20:00:00.000,6.37
651793,36061NY09929,2024-11-21 21:00:00.000,9.27
651814,36061NY09929,2024-11-21 22:00:00.000,9.02
651835,36061NY09929,2024-11-21 23:00:00.000,7.85
651856,36061NY09929,2024-11-22 00:00:00.000,8.82
651877,36061NY09929,2024-11-22 01:00:00.000,5.26
651898,36061NY09929,2024-11-22 02:00:00.000,3.56
651919,36061NY09929,2024-11-22 03:00:00.000,3.07
651940,36061NY09929,2024-11-22 04:00:00.000,3.19
651960,36061NY09929,2024-11-22 05:00:00.000,2.83
